"CIF_ID","TRAN_DATE_BAL"
"0270175",6900
"0199178",225
"0186244",2370.64
"0183161",795.06
"0186310",327.2
"0196699",3331.02
"0198168",128608.63
"0227656",5783
"0069645",479
"0072447",127
"0162131",1548781.28
"0017598",20471.36
"0154190",99054.12
"0118235",31.86
"0285120",485461.33
"0285120",783
"0154190",104254.12
"0335827",32805
"0159488",245134.27
"0321037",6632461.17
"0159391",50301.55
"0107415",209350.76
"0048695",87091.05
"0194030",393
"0180041",536.64
"0045584",48.83
"0069971",10990.16
"0177391",30145.12
"0144879",11238.52
"0166961",3147
"0058003",2333131.28
"0101487",0.31
"0166970",475693.4
"0097907",51510.92
"0123808",31280.15
"0119997",8025.25
"0179995",480
"0275421",968
"0091528",1052.86
"0168192",14354.69
"0181667",36
"0165059",297133.83
"0187994",2643.2
"0136552",503
"0088506",44372.85
"0153887",258274.33
"0090721",15930.81
"0168258",54781.09
"0167158",212427.44
"0167158",286315.44
"0299954",97193.45
"0328423",432
"0335017",196
"0277230",27
"0286199",3703.95
"0277026",43
"0277320",33
"0072447",240011.36
"0053272",3782.07
"0130164",2731.48
"0051433",101182.9
"0153887",97348.33
"0153887",103108.33
"0168258",26140.09
"0270175",6469
"0048695",59091.05
"0048695",87091.05
"0097183",7239.24
"0199178",9381.47
"0170286",35290.68
"0165059",341140.83
"0270175",237383.85
"0154190",78658.12
"0104050",1916243.42
"0029610",18376.59
"0033771",8974.85
"0102697",23289.06
"0072447",225005.36
"0097183",176256.62
"0112297",60393.54
"0181667",35978
"0197473",1001.66
"0270175",218218.85
"0136552",103
"0109326",6
"0085015",129404.15
"0002636",2211
"0181303",27210.74
"0193564",1000.04
"0200232",103622.5
"0059993",71553.01
"0116805",380184.55
"0269475",45053.95
"0288105",138
"0323998",187
"0172118",275070.76
"0172118",149438.76
"0172118",149438.76
"0325051",2179.44
"0332784",147995
"0153251",45400.76
"0191604",137
"0309128",783
"0311248",25066
"0320885",2062.6
"0154388",53656.1
"0333511",785
"0336557",645
"0050531",69907.23
"0070519",5002.83
"0325103",395494.59
"0090090",15544.09
"0090090",24544.09
"0230794",197909.8605
"0076805",436294.73
"0323597",10441
"0073785",149163.7
"0227775",68
"0186617",15121.8
"0186783",28.35
"0318526",100457.86
"0339347",68570.944
"0182558",
"0321655",107420.8
"0321928",700.25
"0229867",1573.57
"0332784",1095
"0335827",25805
"0103214",1922.45
"0015206",896979.35
"0183716",37726.79
"0051010",3013.49
"0099672",24164.24
"0137408",82997.6
"0187569",1199.9
"0125271",85085.11
"0280599",3253
"0282380",4948.12
"0273903",1817772.5
"0179408",8672.16
"0072447",38241.36
"0069645",147130.22
"0170832",72128.2
"0145570",27401.71
"0152938",104124.31
"0324886",2731
"0194030",426
"0093539",12720.78
"0339290",16378.4
"0339290",18000.4
"0154388",170634.5
"0168192",86854.69
"0151283",113868.48
"0159391",55301.55
"0166517",793605.77
"0124962",450024
"0127763",10332.36
"0038064",16252.41
"0282380",132.12
"0106912",342262.56
"0100682",1113.1
"0076805",2246264.73
"0156940",303
"0320028",427
"0111262",804.8
"0331093",72050
"0339005",160
"0174414",21500.69
"0072447",293831.36
"0072447",308201.36
"0072447",120781.36
"0166147",115644.95
"0017598",2159.36
"0153887",144922.33
"0325051",564
"0165059",301333.83
"0270175",118233.85
"0024746",5817.84
"0070519",20048.83
"0117222",39720.34
"0139630",38886.99
"0288144",314243.61
"0017598",8223.36
"0153887",-213521.67
"0188736",17535.25
"0182558",1514135.96
"0189096",20014.08
"0163528",42663
"0128786",57884.56
"0058003",2087639.28
"0276738",2230.78
"0101487",167
"0164244",599
"0022534",668165.36
"0123242",9640.01
"0040805",1062.35
"0337099",2312
"0295154",3187.77
"0139630",328.99
"0100682",19664.92
"0154880",2064368.36
"0069645",8233.02
"0172118",416174.76
"0107415",7071.76
"0186785",16277.87
"0286199",4203.95
"0182648",2651.53
"0097577",22221.82
"0163791",3039.08
"0082918",6400
"0194030",385
"0127024",32547.65
"0121892",19935.22
"0317310",1
"0333679",1096.4
"0157382",61292.56
"0051010",15387.49
"0072022",35646.6
"0069609",9250.13
"0121265",46055.48
"0291672",473847.16
"0291672",787900.16
"0280340",8.35
"0280340",538.35
"0137408",84497.6
"0162572",5253.27
"0187569",1534.92
"0188736",4035.25
"0182558",2229739.96
"0189096",12000.08
"0198086",62652.98
"0076805",1346282.73
"0325051",47272.44
"0332554",14.55
"0162363",1325.42
"0175204",8.54
"0069645",175547.02
"0090721",-222049.19
"0198553",13
"0198810",149772.54
"0055960",419886.41
"0182797",10048.63
"0055943",1456.7
"0166816",10016.48
"0273903",1238220.5
"0320844",10425.95
"0327514",17204.6
"0325789",995.04
"0085709",620.86
"0079868",71725.5
"0228186",5010.78
"0317310",23581
"0333679",5043.4
"0323207",3
"0327298",10373
"0156940",16541.1
"0187506",137919.11
"0123448",132826.86
"0123448",124226.86
"0183095",1347609.3
"0183095",1301121.3
"0090090",2592.25
"0090090",3648.52
"0159893",1678035.65
"0127024",45423.65
"0123448",179302.86
"0183095",1237759.3
"0090090",1769.33
"0159893",1710814.65
"0291435",9414.42
"0041558",11893
"0041801",310
"0324886",332846.27
"0157692",21443.99
"0090184",210.07
"0172485",38838.78
"0070423",2475.82
"0311547",7
"0311547",47
"0340090",2955
"0112297",354
"0121701",2547
"0127024",4135.65
"0123448",146314.86
"0183095",423851.3
"0159893",1681720.65
"0195185",317773.5
"0136897",16570.41
"0056888",10711.8
"0015718",3619.3
"0181689",21598.62
"0199196",2004
"0121224",1925653.62
"0227775",33703.55
"0228186",40112.78
"0280997",80634
"0229869",0.94
"0318526",26238.86
"0098531",26255
"0099672",1412
"0109803",6492
"0125271",3169
"0162572",1367
"0187569",3131
"0151283",103868.48
"0175895",37146.42
"0175895",43391.02
"0175895",43391.02
"0175895",43391.02
"0166961",10169.01
"0136552",203
"0025055",745116.92
"0199833",27977
"0188736",535.25
"0188736",4035.25
"0182558",1796715.96
"0182558",2229739.96
"0189096",10500.08
"0189096",12000.08
"0197184",58736.43
"0111008",71656.1
"0111008",34187.1
"0111008",34187.1
"0134206",2621.8
"0134206",228121.8
"0127024",729.65
"0121892",20543.22
"0332951",7539
"0332951",26539
"0332951",26539
"0024746",1208
"0029610",314
"0024746",15877.84
"0159388",7883.3
"0070519",11472.83
"0117222",54420.34
"0291030",299857.88
"0024746",1213
"0227107",59519.09
"0269695",200.4
"0281859",5348.7
"0286327",17800
"0289039",10204
"0342162",114
"0226973",708
"0159388",4877.3
"0070519",26054.83
"0117222",51820.34
"0109066",50418.53
"0109066",51508.53
"0109066",51508.53
"0308852",43617.57
"0166970",493026.4
"0097907",16898.12
"0119997",111802.25
"0087523",
"0061421",10320.66
"0061389",512.12
"0086070",219.93
"0007580",1396918.75
"0269475",87102.95
"0269475",43953.95
"0275812",-520855.27
"0175128",285577.32
"0074653",173945.73
"0111008",36454.75
"0335382",1070
"0179995",18031.6
"0323998",19303.82
"0323998",214111.5
"0123448",53310.86
"0183095",42663.3
"0090090",23521.36
"0159893",1809343.65
"0084253",58593.74
"0162131",1079012.88
"0230794",30457.82
"0308413",52397
"0104050",2126255.42
"0029610",6243.59
"0033771",91711.85
"0033771",714
"0183208",140.53
"0002636",414739.43
"0182029",960474.14
"0033771",717
"0072629",775
"0303838",2064
"0303838",3064
"0307807",6530.35
"0031855",3743
"0044324",166457.19
"0167104",15961.42
"0183208",40.53
"0128601",70409
"0335017",6897.5
"0333469",113807
"0175895",14212.42
"0289351",8816.53
"0091623",49783.72
"0092897",31175.65
"0339290",18000.4
"0331093",50050
"0331093",72050
"0331093",72050
"0166961",551571.01
"0166961",714691.01
"0175128",315565.32
"0119977",2016.24
"0291030",39327.88
"0291030",69833.88
"0307506",15960.94
"0307506",16660.94
"0191455",561.43
"0173967",240.16
"0015206",45115.35
"0049472",535200.16
"0072629",771
"0127024",222705.65
"0183095",192657.3
"0084253",45496.74
"0128610",88528.06
"0125139",3092.19
"0109066",46798.53
"0328156",11527.15
"0330793",70893
"0167758",70984
"0314463",253301.44
"0049084",666
"0069609",219
"0069971",420
"0192952",1077
"0314463",479.54
"0015718",18655.3
"0181689",54598.62
"0152717",256.283
"0295154",15715.77
"0295154",10887.77
"0337177",28
"0097183",2681.49
"0176471",78519.18
"0044324",130361.19
"0135691",235037.82
"0200165",16390
"0181795",15340.7
"0332568",8639.7
"0332568",13459.7
"0332568",13459.7
"0339005",368
"0339005",160
"0339005",160
"0156490",8713.21
"0156490",10713.21
"0321708",17000
"0326647",3604.4
"0326647",4504.4
"0069609",96.13
"0077997",47164.52
"0182029",773211.16
"0182029",850233.38
"0335449",15777
"0335449",20777
"0337099",1812
"0337099",2312
"0337136",412
"0311358",37
"0321708",0
"0321708",3000
"0321708",3000
"0192952",12084.54
"0060527",171031.02
"0046916",2318
"0110439",1411
"0299134",20.38
"0299134",36350.38
"0308007",36648.43
"0087523",418877.28
"0106175",55714.94
"0314534",2500.86
"0338027",841921.4
"0183716",72762.79
"0072629",1038.93
"0024746",17877.84
"0159388",27889.3
"0070519",21478.83
"0165199",83
"0122056",35373.95
"0122081",26170.6
"0122251",18025.42
"0130956",28409.46
"0122049",19083.71
"0118806",687.17
"0130023",1928.18
"0098725",42263.77
"0314534",0.86
"0338027",862031.4
"0295154",1279.77
"0322673",407
"0291030",99839.88
"0114417",706.01
"0182029",850233.38
"0069609",50629.13
"0082918",6358
"0157692",159
"0322673",15407
"0166961",10514.01
"0174414",9904.69
"0174414",21300.69
"0174414",21300.69
"0068152",2213.27
"0068152",18649.27
"0176455",143.04
"0341680",54.38
"0341680",3569.38
"0326647",1004.4
"0326647",4004.4
"0330685",116
"0330685",616
"0076805",36300.73
"0175419",17929.15
"0317738",15541.3
"0317738",20541.3
"0116457",51924.05
"0091623",25219.72
"0092897",51247.65
"0135691",398041.15
"0192952",528212.54
"0192952",884455.74
"0117222",89788.34
"0170288",1300.66
"0015206",569528.1322172
"0122051",27711.18
"0122083",25598.86
"0122682",21155.33
"0060812",169.29
"0060784",555.08
"0118575",76861.07
"0044324",173257.19
"0090090",840
"0217403",11589
"0128610",82328.06
"0109066",73792.53
"0310906",290493.15
"0291672",225170.16
"0324886",354189.27
"0055422",21838.19
"0324886",2542
"0193564",107
"0167158",286315.44
"0217403",12329
"0217403",13019
"0031556",99655
"0321708",17150
"0276585",103.72
"0276585",155.72
"0328478",33710.26
"0332345",255098.87
"0332345",258398.87
"0167252",1035560.6145
"0188885",161.58
"0082918",50041.85
"0128610",80328.06
"0167158",172150.44
"0170889",13031.9
"0144879",4082.52
"0144880",32998.25
"0127024",7889.65
"0073785",6141.7
"0327777",186.68
"0152263",3385.35
"0166970",70693.4
"0097907",8681.92
"0123808",1286.15
"0310069",865.25
"0181795",9076.7
"0182558",329.668
"0198086",1492278.33
"0073785",10841.7
"0073785",18461.7
"0183208",335.53
"0162363",3325.42
"0309128",752
"0136475",363497.24
"0136475",373497.24
"0322342",2294.7
"0094673",30565
"0173840",56105
"0325103",1109325.735
"0295154",15829.77
"0004814",2932.76
"0165154",203.09
"0157692",20433.99
"0114335",2143.58
"0167104",1599876.6
"0333469",101700
"0072629",5.65
"0311248",57066
"0166961",878851.01
"0321037",8132547.37
"0073785",34141.7
"0144880",36998.25
"0041558",124642.57
"0044324",168857.19
"0004524",27925.22
"0288076",51610.9
"0070391",244151.66
"0076976",190415.18
"0123448",122226.86
"0183095",1881289.3
"0159893",1662171.65
"0084253",34827.74
"0308413",86897
"0093483",404810.6
"0200285",27640.68
"0227067",61065.2
"0227382",29660.2
"0228173",3252.05
"0175895",47391.02
"0099672",384249.81
"0015718",63727.3
"0199196",3084
"0072629",32334.561
"0072629",1466.571
"0185949",3082.6
"0184387",1434.92
"0278024",227
"0278195",217
"0278201",18669
"0279751",342537.9
"0299185",64705.05
"0300661",19584
"0276585",4015.72
"0332345",273264.87
"0192952",1275483.74
"0192952",1295483.74
"0007580",1996918.75
"0158673",8845.61
"0276044",5713.5
"0125057",100.32
"0120995",15440.06
"0040097",109660.85
"0321708",0
"0326647",5004.4
"0176471",105635.87
"0093483",261286.6
"0314542",23213.4
"0179408",4.84
"0138065",25021.4
"0322342",2820.48
"0173840",39571
"0118575",51060.4
"0118575",71060.4
"0321037",7852529.37
"0097183",231914.82
"0189203",788.31
"0033056",493588.59
"0166021",5029.43
"0002636",376848.54
"0041558",64642.57
"0295154",12293.77
"0173967",24834.16
"0284881",115192
"0314534",5000.86
"0280470",5860
"0289351",445.03
"0335449",20777
"0337177",2228
"0072447",124031.36
"0143436",443.67
"0119977",50.805
"0119977",
"0310283",21644
"0323519",21850.4
"0326742",27266
"0331455",14253
"0063195",33495.85
"0015718",38691.3
"0155631",145797.54
"0041210",1616.84
"0226973",50690.49
"0191428",107216.57
"0325944",513085
"0054461",91785.86
"0033056",921034.06
"0033056",722162.59
"0075957",32128.51
"0029610",323
"0157735",59425.03
"0168626",122750.4
"0299185",32738.05
"0182558",556.4
"0182558",4756.4
"0192952",904455.74
"0004524",63844.23
"0130023",228.18
"0098725",20783.77
"0200232",103422.5
"0050764",12575.69
"0217403",51689
"0338027",951795.4
"0179408",15166.84
"0284529",716583
"0103693",699.867
"0179995",168261.1
"0097907",516
"0119997",814
"0164244",582
"0176471",180997.752
"0099672",969189.24
"0137408",77372.6
"0308852",274.39
"0326677",8847
"0073785",14163.7
"0121224",2030665.62
"0017819",26007.4
"0050764",13162.63
"0162055",2592499.06
"0075122",362.68
"0274639",5191
"0321359",51168
"0082918",21541.85
"0290059",1471269
"0333315",1329.8
"0341680",19.38
"0173387",26109.75
"0226973",38513.49
"0033771",720
"0121224",85
"0017598",758.36
"0153887",138352.33
"0167999",242588.3625
"0167999",2042.136
"0173387",43109.75
"0117651",1034901.79
"0118575",4561.07
"0156490",44213.21
"0129660",745280.15
"0041801",554.29
"0073785",18461.7
"0172713",95.1
"0173031",26020
"0033056",
"0088506",24372.85
"0069971",74878.55
"0121701",172891
"0121701",331786
"0166147",138644.95
"0166147",165644.95
"0166147",93340.85
"0100682",26652.92
"0097527",1657.53
"0188736",35.25
"0182558",13563.6
"0189096",14500.08
"0163528",14563
"0197184",17164.43
"0198086",80491.23
"0198092",20845.88
"0195952",24830.66
"0195952",93252.66
"0093483",407810.6
"0192952",273994.54
"0166666",157
"0098725",20
"0093483",423516.6
"0325103",
"0038064",2806
"0309128",22.34
"0116699",31.85
"0175179",1265.1
"0008264",5534.89
"0167758",31260.67
"0288076",56497.9
"0070391",282307.66
"0004814",178518.3855
"0228679",2329.2
"0333315",4979.8
"0183208",95
"0139974",103252.94
"0277145",188
"0318526",4649.86
"0121037",10076.65
"0129660",760280.15
"0129660",765280.15
"0041801",13530.29
"0041801",19631.67
"0041801",19631.67
"0123016",125334.63
"0155401",85.2
"0155401",21.2
"0180557",18419.67
"0189650",11443.86
"0176455",27643.04
"0327514",19004.6
"0319480",933557.98
"0051433",136170.9
"0167158",171738.44
"0167158",182138.44
"0004524",18285.22
"0099672",384249.81
"0175419",89646.75
"0121701",2542
"0162572",1358
"0314542",33996.4
"0314542",40000.4
"0314542",40000.4
"0165233",4518.21
"0165233",168.21
"0031556",116661
"0031556",89173
"0182648",128.53
"0165543",445.2
"0165531",100.4
"0326677",2811
"0004524",22285.22
"0269695",2720.4
"0281859",8188.7
"0286327",10960
"0037262",44
"0033056",56623.3535
"0189132",9660.95
"0008264",120034.89
"0173387",44878.79
"0341680",94.38
"0175419",47052.75
"0125464",59822.22
"0125483",30391.52
"0041395",427959.99
"0041395",436942.99
"0118806",15015.17
"0139031",24034.31
"0169881",25127.78
"0169881",28493.78
"0293524",818901
"0311388",10424.75
"0311388",4504.75
"0139031",98447.75
"0073785",36641.7
"0008264",5204.89
"0008264",120834.89
"0173387",122166.29
"0227107",69855.49
"0063195",25845.85
"0311248",8066
"0308007",32.09
"0288105",0.36
"0103693",9738.22
"0105377",349336.5
"0105377",386686.5
"0162572",46123.04
"0162572",20243.04
"0176471",110471.37
"0061128",324430.08
"0124962",300072
"0053272",120500.11
"0051010",3745
"0188736",93
"0198092",240
"0287776",506
"0173031",20970
"0147142",5637.27
"0076805",1070718.73
"0333469",43547
"0088506",14372.85
"0189079",8218.75
"0187079",7439.5
"0187868",160.46
"0177391",52585.78
"0227107",68945.49
"0269695",0.4
"0286327",28310
"0289039",27504
"0136552",4503
"0124962",500048
"0230679",9353.4
"0166961",714691.01
"0017598",21993.36
"0153887",30002.33
"0168258",8514.09
"0198553",193.7
"0093483",411910.6
"0230693",132384.06
"0314542",40000.4
"0269695",1200.4
"0281859",6348.7
"0286327",34038
"0303838",3064
"0002636",488549
"0002636",0
"0002636",0
"0002636",540000
"0331093",49050
"0339005",0
"0068152",2813.27
"0035119",542272.04
"0226973",28690.49
"0226973",30690.49
"0191428",157926.57
"0191428",107216.57
"0152871",52706.08
"0158724",14781.18
"0158724",58246.18
"0138026",0.72
"0192077",138.09
"0101434",44866.97
"0138065",14143.4
"0337780",1621
"0070423",16939.82
"0275421",19426.78
"0275421",22776.78
"0162572",54253.27
"0187569",26455.22
"0327826",0.09
"0327826",1916.09
"0188736",20035.25
"0188736",34435.25
"0157735",71174.03
"0121037",6040.65
"0160385",10566.49
"0173031",2695.31
"0173031",16701.31
"0173031",16701.31
"0153598",10053.27
"0230007",4233
"0285120",668391.33
"0332951",41039
"0174735",90.32
"0315144",670084.5
"0033056",677636.06
"0166021",46198.43
"0075957",29528.51
"0155631",97
"0310906",129
"0193051",376.32
"0193564",10500.04
"0182029",1326681.04
"0022534",658165.36
"0167821",517715.93
"0321708",8600
"0171283",759.43
"0138065",9607.4
"0166666",42394.3
"0322342",3540.48
"0046916",46281.27
"0110439",363106.9
"0174737",60000.68
"0174735",15549.44
"0322534",8836
"0333333",50461.6
"0228679",82323.2
"0275899",0
"0275899",7666.75
"0325944",508049
"0322342",4540.48
"0166505",2810.44
"0116618",40026.65
"0166970",513526.4
"0166970",484193.4
"0097907",28352.12
"0097907",73998.12
"0097907",73998.12
"0123808",6256.15
"0123808",21262.15
"0121701",41497.5
"0098531",132281.84
"0098531",512281.84
"0166147",105644.95
"0166147",115644.95
"0134213",1920.94
"0182558",530571.6
"0182558",740589.6
"0189096",8000.08
"0189096",11444.08
"0197184",20164.43
"0198092",13205.88
"0198092",40305.88
"0227850",1916.09
"0200285",46459.68
"0227067",54355.2
"0228173",28173.05
"0281032",7220
"0314542",30896.4
"0324305",5898.75
"0117651",1034197.22
"0153756",5.2
"0333333",18425.6
"0021828",90932.43
"0291030",249869.88
"0291030",599893.88
"0200285",2632.68
"0227382",9616.2
"0149554",164771.88
"0182959",61451
"0144880",992.25
"0166961",3218
"0173840",42786
"0185949",732.6
"0331455",1874
"0332951",26539
"0333315",3182.8
"0333315",5958.8
"0132294",456.24
"0119997",6025.25
"0119997",8025.25
"0048695",58091.05
"0165233",28.21
"0099672",903628.24
"0099672",907628.24
"0287776",26028.5
"0287776",36428.5
"0318526",98702.86
"0329798",2248
"0044324",165367.19
"0044324",166457.19
"0179408",5002.84
"0179408",0.16
"0179408",0.16
"0284529",716823
"0123242",1140.01
"0040805",1066.35
"0045933",7330.74
"0029610",23526.59
"0162055",3178622.58
"0104050",2066249.42
"0029610",21926.59
"0033771",47661.85
"0103214",9928.45
"0182029",1006474.14
"0182029",1069764.14
"0182029",1069764.14
"0326766",2463.29
"0340272",10181
"0185649",2936.36
"0051433",94682.9
"0051433",101182.9
"0061384",99.87
"0130023",1704.18
"0130023",5010.18
"0098725",5787.64
"0098725",11193.77
"0318526",15904.86
"0341680",19.38
"0341680",1239.38
"0341680",1239.38
"0183020",481.66
"0125271",74578.11
"0162572",35385.06
"0162572",85385.06
"0162572",180000
"0227382",205
"0228173",1465
"0230794",548744.805
"0076805",610724.73
"0107228",16907.8
"0125057",209552.32
"0104050",280810.17
"0082918",6676
"0194030",387
"0103214",1034.45
"0015206",1470115.35
"0183716",72762.79
"0119977",4016.24
"0033056",35653.76
"0175179",50662.4
"0189132",4660.95
"0167758",49483.67
"0173387",14878.79
"0192731",5600.3
"0321124",183
"0015206",899479.35
"0183716",42726.79
"0024746",4835.84
"0136475",313497.24
"0277727",1.3
"0106175",145218.94
"0179568",438
"0339375",1011
"0186617",5419.8
"0186617",9055.8
"0060812",5133.29
"0060784",513.08
"0109326",300153.15
"0226973",4150.49
"0226973",46150.49
"0191428",86962.57
"0158724",3619.18
"0228679",296839.2
"0290059",606769
"0290059",1016269
"0317244",9042.05
"0333315",1952.8
"0333315",9258.8
"0230693",0
"0004814",7968.76
"0168192",86354.69
"0172118",5228.76
"0338027",757522.4
"0309128",4002.34
"0308852",10274.39
"0144879",14
"0151101",953
"0192952",569539.54
"0103692",477
"0105377",3995
"0069609",40478.13
"0193051",3
"0024557",819
"0097183",
"0125464",39019.72
"0125483",8667.52
"0043757",5102
"0166091",21329.79
"0163522",22745.61
"0227107",72
"0286327",370
"0103693",226181.396
"0179995",59931.1965
"0323007",530215.58
"0186009",713.9
"0051307",569.48
"0051307",42569.48
"0173967",25164.16
"0122083",15496.86
"0166666",74738.98
"0166666",88538.98
"0166666",88538.98
"0041558",4312.344
"0295154",7887.77
"0317738",541.3
"0319853",51
"0335449",39354
"0101487",29
"0152299",633.9
"0076464",502.76
"0157692",30883.99
"0190090",13309.18
"0040097",443
"0076805",10730.73
"0092339",728.49
"0331140",2504
"0336016",1500
"0157581",17786.2
"0124962",500060
"0328156",11027.15
"0330793",40893
"0167758",66948
"0182959",68081
"0188743",14111.96
"0193114",26914
"0193114",2914
"0200285",42699.68
"0227067",29.2
"0228173",11427.05
"0187856",21909
"0187875",4492
"0277026",658.24
"0051433",130095.9
"0044324",163
"0119037",25520.88
"0189341",425
"0059993",108920.01
"0116805",329913.55
"0007580",691084.75
"0077997",147164.52
"0077997",147164.52
"0324886",340069.27
"0048695",140438.21
"0070322",17303.78
"0120266",4057845.92
"0125483",24585.52
"0121367",112.12
"0333333",10
"0069971",87878.55
"0281761",16072.27
"0099672",907628.24
"0322342",19094.7
"0322342",2294.7
"0166505",2810.44
"0166505",95770.44
"0325051",554
"0217403",13019
"0119997",852
"0175895",101
"0269475",14
"0066984",32059.53
"0055485",9771.82
"0121224",2508509.62
"0277230",8864.82
"0293247",0
"0293247",16
"0055960",209929.41
"0055960",165886.41
"0103403",192337.5
"0049844",112389.94
"0049844",132425.94
"0090169",123.01
"0069971",29615.16
"0069971",436.16
"0177391",25641.78
"0177391",24659.78
"0050511",39667.9
"0228173",191410.16
"0338728",323
"0081281",1539.19
"0085268",100093.55
"0025055",449989.92
"0186617",21542.8
"0335017",9569.5
"0167999",21333.996
"0016917",67954.67
"0157692",37443.99
"0321037",8032541.37
"0325103",443519.59
"0103693",203270.77
"0105377",582942.5
"0182558",4756.4
"0082918",6682
"0094673",10529
"0173840",45895
"0173840",48005
"0185949",782.6
"0185949",2082.6
"0168626",271620.4
"0058003",2290969.28
"0059993",178613.01
"0308007",87
"0308007",1087
"0126523",3020.76
"0088190",183369.74
"0166069",15717.72
"0082412",274.93
"0080112",14937.91
"0309128",56093.34
"0127024",18215.65
"0121892",30199.22
"0183095",67831.3
"0159893",1809333.65
"0084253",55333.74
"0151101",23239.49
"0149554",865
"0150568",18678
"0200285",62494.68
"0227067",47055.2
"0227382",17116.2
"0228173",4373.05
"0017598",1436
"0193564",6263.04
"0181163",2656
"0228173",1615
"0054461",2567
"0166517",23662
"0332568",44412
"0167758",57092
"0155486",109.72
"0045933",4366.74
"0181689",0
"0123016",127225.63
"0155401",25.2
"0180557",27573.67
"0189650",6405.86
"0169881",54913.78
"0139974",68198.94
"0167158",83618.44
"0058049",15033.37
"0051162",16767.56
"0120995",6910.06
"0041210",50261.72
"0054288",30046.82
"0284529",827360
"0088205",1380.76
"0152303",2014.5
"0017819",18985.4
"0082918",87041.85
"0121367",702.12
"0169213",140
"0311547",47
"0097183",220314.82
"0176471",104185.87
"0035478",3037.45
"0088506",4472.85
"0088506",12972.85
"0189079",9418.75
"0189079",10318.75
"0189079",10318.75
"0125483",33930
"0125483",7230
"0119977",6532.7
"0111262",140610.21
"0151101",6155.82
"0276054",3777
"0276054",6777
"0293922",531
"0293922",1531
"0299185",49658.05
"0299185",55505.05
"0310283",708
"0323519",10000.4
"0189496",620684.87
"0189496",622684.87
"0123067",248.39
"0163791",11039.08
"0103693",
"0335017",6612.5
"0025218",995.66
"0230794",33457.82
"0185075",157.5
"0070797",7553.94
"0118806",1323.17
"0130023",1428.18
"0098725",43763.77
"0228173",41410.16
"0033056",3810
"0075957",119
"0320158",67217.8
"0145570",70929.71
"0152938",245410.43
"0273960",956
"0280599",137
"0174414",56846.19
"0068152",9313.27
"0035119",60039.04
"0106175",55863.94
"0189650",9313.86
"0169881",22907.78
"0311388",3424.75
"0101487",5750.21
"0101487",9000.21
"0123808",200578.15
"0293524",802994
"0311388",31289.75
"0199178",3385101.47
"0170889",102407.9
"0072117",15719.58
"0154320",50882.54
"0041227",62035.39
"0134991",16903.17
"0152303",40199.5
"0195343",6155.1
"0276738",7377.78
"0279139",332518.45
"0332951",94603
"0173387",36709.75
"0169213",20045.66
"0169213",20162.16
"0070391",232301.66
"0269695",14
"0286327",355
"0153887",78726.33
"0163791",10639.08
"0179568",30358.06
"0179568",31628.06
"0179568",31628.06
"0187079",1569.5
"0189132",2783.95
"0135184",377735.28
"0099469",862
"0103572",1147
"0326742",17966
"0326742",27266
"0331455",4923
"0331455",14253
"0333977",21886.25
"0333977",31886.25
"0273903",1794682.5
"0276738",167.78
"0155682",19490.94
"0076106",10336.34
"0082918",6541.85
"0069971",131878.55
"0103693",98.22
"0105377",386686.5
"0097577",4706.82
"0114335",2630.62
"0338027",727340.4
"0159391",48301.55
"0159391",50301.55
"0156490",57213.21
"0175419",2040
"0228173",1538
"0117651",282
"0282380",5479.12
"0055960",76471.41
"0167999",212292.9135
"0041558",12663
"0041801",353
"0091623",47411.72
"0135691",96862.15
"0135691",2386.82
"0024746",1189
"0139031",76895.75
"0123016",255
"0139031",74
"0155401",221
"0169881",22
"0175895",9164.42
"0323980",248
"0139031",127045.75
"0148118",262430.94
"0276044",713.5
"0037262",100957.73
"0004524",65167.22
"0147767",233165.34
"0177391",23479.78
"0193564",15000.04
"0333333",9
"0314463",799
"0198810",179521.55
"0318526",12309.86
"0155682",21090.94
"0173387",2758.83
"0227107",41488
"0277188",110962
"0299134",45311.07
"0317738",75701.3
"0322342",98
"0339347",237715.848
"0321441",5
"0321746",447
"0325789",5584.29
"0139974",83234.94
"0049084",71482.15
"0043693",67203.28
"0167797",7.42
"0173387",158109.75
"0024557",52415.64
"0169213",136
"0166517",572075.47
"0107415",91775.76
"0107415",209350.76
"0107415",209350.76
"0276585",4415.72
"0332345",276069.87
"0192731",113
"0227107",60
"0269695",1
"0319400",174964.5
"0103403",115752.5
"0311248",40066
"0076976",14928
"0181795",26560.7
"0106175",3543
"0072629",741
"0293524",15
"0269475",60770.95
"0275812",120024.73
"0280470",0
"0299865",5245.25
"0335449",29692.5
"0337099",38012
"0337136",3768
"0337177",19828
"0337780",20881
"0123016",260
"0169881",25
"0180557",376
"0293524",30
"0278044",6908
"0281165",1113.5
"0320605",20490
"0102307",13495.51
"0185529",7113.19
"0289937",106610.5
"0314542",181997.4
"0040097",325605.7
"0331491",923.62
"0173387",175109.75
"0097183",618
"0157735",130
"0176471",399
"0333511",31325
"0336557",645
"0315144",685084.5
"0315144",845084.5
"0270045",16458
"0281859",4248.7
"0286327",20992.78
"0332211",44776.02
"0175128",355625.32
"0085268",93.55
"0278516",3542728.92
"0339085",8537
"0103693",451881.324
"0103693",
"0281841",38854.6
"0299954",96593.45
"0090169",429.01
"0166021",13029.43
"0075957",52548.08
"0319872",18040.84
"0111779",49393.09
"0105397",-2000.23
