"CIF_ID","ACID","SCHM_CODE","ACCT_OPN_DATE"
"0167192",IM21713065,LAL07,2022-12-06 00:00:00.000
"0342461",IM21709691,LAL07,2022-11-23 00:00:00.000
"0365839",IM21717931,LAL07,2022-12-28 00:00:00.000
"0070706",IM21714892,LAL07,2022-12-15 00:00:00.000
"0183048",IM21718542,LAL07,2022-12-31 00:00:00.000
"0331858",IM21717726,LAL07,2022-12-28 00:00:00.000
"0329718",IM21712216,LAL07,2022-12-02 00:00:00.000
"0037274",IM21709278,LAL07,2022-11-22 00:00:00.000
"0319222",IM21713804,LAL07,2022-12-08 00:00:00.000
"0160237",IM21710348,LAL07,2022-11-24 00:00:00.000
"0117308",IM21714634,LAL07,2022-12-13 00:00:00.000
"0353609",IM21712482,LAL07,2022-12-02 00:00:00.000
"0175204",IM21642787,LAL07,2022-01-31 00:00:00.000
"0277241",IM21642799,LAL07,2022-01-31 00:00:00.000
"0117222",IM21639713,LAL07,2022-01-17 00:00:00.000
"0322995",IM21635980,LAL07,2021-12-24 00:00:00.000
"0154018",IM21650319,LAL07,2022-03-04 00:00:00.000
"0309128",IM21649674,LAL07,2022-03-02 00:00:00.000
"0024746",IM21651397,LAL07,2022-03-09 00:00:00.000
"0196347",IM21650383,LAL07,2022-03-04 00:00:00.000
"0326677",IM21652549,LAL07,2022-03-14 00:00:00.000
"0193127",IM21649059,LAL07,2022-02-28 00:00:00.000
"0094847",IM21655156,LAL07,2022-03-24 00:00:00.000
"0076613",IM21663465,LAL07,2022-05-05 00:00:00.000
"0277230",IM21660696,LAL07,2022-04-20 00:00:00.000
"0275269",IM21660752,LAL07,2022-04-20 00:00:00.000
"0328423",IM21654336,LAL07,2022-03-21 00:00:00.000
"0079868",IM21661848,LAL07,2022-04-25 00:00:00.000
"0033771",IM21659679,LAL07,2022-04-13 00:00:00.000
"0165199",IM21654593,LAL07,2022-03-22 00:00:00.000
"0181689",IM21663223,LAL07,2022-05-04 00:00:00.000
"0022534",IM21657680,LAL07,2022-04-04 00:00:00.000
"0081877",IM21663500,LAL07,2022-05-05 00:00:00.000
"0183716",IM21654418,LAL07,2022-03-21 00:00:00.000
"0015718",IM21655949,LAL07,2022-03-28 00:00:00.000
"0072629",IM21657402,LAL07,2022-04-02 00:00:00.000
"0085709",IM21662231,LAL07,2022-04-27 00:00:00.000
"0029610",IM21662569,LAL07,2022-04-28 00:00:00.000
"0308852",IM21663758,LAL07,2022-05-06 00:00:00.000
"0199196",IM21663759,LAL07,2022-05-06 00:00:00.000
"0190090",IM21661710,LAL07,2022-04-25 00:00:00.000
"0333469",IM21662951,LAL07,2022-04-30 00:00:00.000
"0103214",IM21655278,LAL07,2022-03-24 00:00:00.000
"0028252",IM21657758,LAL07,2022-04-04 00:00:00.000
"0121224",IM21658122,LAL07,2022-04-06 00:00:00.000
