"CIF_ID","ACID","SCHM_CODE","ACCT_OPN_DATE"
"0088207",IM21170611,CAL31,2014-02-26 00:00:00.000
"0102672",IM21171048,CAL06,2015-01-26 00:00:00.000
"0022175",IM21169463,CAL19,2014-11-19 00:00:00.000
"0086753",IM21170309,CAL31,2014-01-20 00:00:00.000
"0105814",IM21170949,CAL31,2015-03-09 00:00:00.000
"0106683",IM21171007,CAL30,2015-03-20 00:00:00.000
"0096315",IM21169000,CAL31,2014-08-29 00:00:00.000
"0096014",IM21169326,CAL31,2014-08-23 00:00:00.000
"0092339",IM21169860,CAL12,2014-06-13 00:00:00.000
"0094847",IM21170347,CAL31,2014-08-04 00:00:00.000
"0082004",IM21168862,CAL31,2014-05-05 00:00:00.000
"0090851",IM21170200,CAL31,2014-05-12 00:00:00.000
"0085156",IM21168712,CAL06,2013-11-20 00:00:00.000
"0025378",IM21168874,CAL31,2014-08-28 00:00:00.000
"0098531",IM21169201,CAL30,2014-10-16 00:00:00.000
"0074653",IM21168736,CAL01,2013-01-07 00:00:00.000
"0086070",IM21170549,CAL04,2014-03-07 00:00:00.000
"0096042",IM21169755,CAL31,2014-08-25 00:00:00.000
"0084253",IM21170726,CAL06,2013-10-25 00:00:00.000
"0121569",IM21172138,CAL19,2015-12-03 00:00:00.000
"0127763",IM21173727,CAL31,2016-03-14 00:00:00.000
"0109275",IM21171827,CAL06,2015-05-08 00:00:00.000
"0111008",IM21172145,CAL31,2015-05-28 00:00:00.000
"0126523",IM21172830,CAL04,2016-02-19 00:00:00.000
"0127024",IM21173311,CAL06,2016-02-29 00:00:00.000
"0119754",IM21171995,CAL06,2015-10-12 00:00:00.000
"0122051",IM21172377,CAL04,2015-11-18 00:00:00.000
"0133181",IM21173338,CAL31,2016-06-30 00:00:00.000
"0111262",IM21172385,CAL31,2015-06-02 00:00:00.000
"0128786",IM21173022,CAL31,2016-04-06 00:00:00.000
"0119090",IM21171872,CAL30,2015-09-24 00:00:00.000
"0128462",IM21173568,CAL31,2016-03-31 00:00:00.000
"0097049",IM21171715,CAL31,2014-09-17 00:00:00.000
"0129111",IM21172894,CAL31,2016-04-11 00:00:00.000
"0102435",IM21171732,CAL31,2015-01-21 00:00:00.000
"0123090",IM21172264,CAL31,2015-12-09 00:00:00.000
"0132794",IM21173228,CAL31,2016-06-23 00:00:00.000
"0103975",IM21171425,CAL04,2015-02-13 00:00:00.000
"0123808",IM21172079,CAL06,2015-12-30 00:00:00.000
"0127754",IM21173073,CAL31,2016-03-14 00:00:00.000
"0122999",IM21173232,CAL31,2015-12-08 00:00:00.000
"0116702",IM21172291,CAL31,2015-08-13 00:00:00.000
"0122083",IM21172442,CAL04,2015-11-19 00:00:00.000
"0114425",IM21172770,CAL31,2015-07-10 00:00:00.000
"0125712",IM21172931,CAL31,2016-02-08 00:00:00.000
"0096015",IM21171769,CAL31,2014-08-23 00:00:00.000
"0017598",IM21171466,CAL17,2014-10-02 00:00:00.000
"0121367",IM21172799,CAL31,2015-11-05 00:00:00.000
"0048695",IM21172962,CAL31,2016-04-27 00:00:00.000
"0101137",IM21171485,CAL31,2014-12-15 00:00:00.000
"0172713",IM21163687,CAL31,2018-05-29 00:00:00.000
"0061388",IM21166094,CAL31,2011-11-08 00:00:00.000
"0024746",IM21164704,CAL31,2006-06-07 00:00:00.000
"0041558",IM21165190,CAL02,2009-04-17 00:00:00.000
"0187601",IM21163855,CAL31,2019-03-01 00:00:00.000
"0058363",IM21165951,CAL31,2011-07-28 00:00:00.000
"0049084",IM21166103,CAL06,2010-06-09 00:00:00.000
"0190920",IM21164366,CAL12,2019-04-18 00:00:00.000
"0040232",IM21165690,CAL31,2009-01-21 00:00:00.000
"0040791",IM21165378,CAL04,2009-02-23 00:00:00.000
"0017819",IM21165539,CAL30,2004-03-05 00:00:00.000
"0185863",IM21164749,CAL30,2019-02-01 00:00:00.000
"0054461",IM21165869,CAL08,2011-02-03 00:00:00.000
"0046552",IM21165081,CAL31,2010-03-20 00:00:00.000
"0018559",IM21164407,CAL30,2004-06-10 00:00:00.000
"0021828",IM21163915,CAL04,2005-07-06 00:00:00.000
"0188008",IM21164088,CAL31,2019-03-07 00:00:00.000
"0043693",IM21165577,CAL30,2009-09-07 00:00:00.000
"0183527",IM21163767,CAL06,2018-12-14 00:00:00.000
"0045933",IM21164945,CAL03,2010-02-19 00:00:00.000
"0071330",IM21164434,CAL12,2019-04-24 00:00:00.000
"0031559",IM21164532,CAL31,2007-09-21 00:00:00.000
"0187714",IM21163786,CAL31,2019-03-04 00:00:00.000
"0143462",IM21163946,CAL31,2019-04-10 00:00:00.000
"0187994",IM21163799,CAL31,2019-03-07 00:00:00.000
"0168192",IM21163803,CAL31,2018-06-29 00:00:00.000
"0187381",IM21164567,CAL31,2019-02-26 00:00:00.000
"0021196",IM21164827,CAL02,2005-05-18 00:00:00.000
"0046745",IM21165146,CAL04,2010-03-24 00:00:00.000
"0025218",IM21165796,CAL31,2006-07-26 00:00:00.000
"0190090",IM21164328,CAL31,2019-04-06 00:00:00.000
"0181689",IM21178358,CAL31,2018-11-05 00:00:00.000
"0187508",IM21178513,CAL31,2019-02-28 00:00:00.000
"0189872",IM21178655,CAL12,2019-04-04 00:00:00.000
"0157164",IM21176457,CAL31,2017-07-10 00:00:00.000
"0158001",IM21176775,CAL31,2017-07-27 00:00:00.000
"0121669",IM21177422,CAL31,2018-05-11 00:00:00.000
"0171250",IM21178057,CAL31,2018-05-07 00:00:00.000
"0187569",IM21178828,CAL30,2019-03-01 00:00:00.000
"0185733",IM21178680,CAL31,2019-01-31 00:00:00.000
"0180851",IM21177598,CAL31,2018-10-17 00:00:00.000
"0190668",IM21178539,CAL31,2019-04-15 00:00:00.000
"0171664",IM21177130,CAL31,2018-05-11 00:00:00.000
"0167710",IM21176494,CAL31,2018-03-07 00:00:00.000
"0042520",IM21177293,CAL31,2018-03-09 00:00:00.000
"0028263",IM21176832,CAL31,2018-09-07 00:00:00.000
"0179995",IM21177793,CAL30,2018-09-27 00:00:00.000
"0188470",IM21178852,CAL01,2019-03-14 00:00:00.000
"0185190",IM21178578,CAL31,2019-01-23 00:00:00.000
"0162131",IM21177335,CAL06,2017-10-27 00:00:00.000
"0180796",IM21178295,CAL30,2018-10-16 00:00:00.000
"0175104",IM21178448,CAL31,2018-07-05 00:00:00.000
"0159488",IM21176546,CAL06,2017-09-04 00:00:00.000
"0170921",IM21178004,CAL31,2018-05-02 00:00:00.000
"0186308",IM21178630,CAL12,2019-02-11 00:00:00.000
"0177560",IM21178174,CAL31,2018-08-10 00:00:00.000
"0187883",IM21178639,CAL31,2019-03-06 00:00:00.000
"0170223",IM21176751,CAL31,2018-04-17 00:00:00.000
"0180585",IM21177544,CAL06,2018-10-11 00:00:00.000
"0133979",IM21181859,CAL31,2016-07-13 00:00:00.000
"0133836",IM21181861,CAL31,2016-07-12 00:00:00.000
"0049538",IM21182452,CAL31,2016-10-19 00:00:00.000
"0145777",IM21182882,CAL31,2017-03-08 00:00:00.000
"0100950",IM21182217,CAL06,2016-05-11 00:00:00.000
"0138541",IM21183384,CAL06,2016-09-19 00:00:00.000
"0133168",IM21182229,CAL31,2016-06-30 00:00:00.000
"0154386",IM21182938,CAL31,2017-05-10 00:00:00.000
"0128610",IM21181785,CAL06,2016-04-04 00:00:00.000
"0189792",IM21183440,CAL25,2019-04-03 00:00:00.000
"0155682",IM21182953,CAL31,2017-06-08 00:00:00.000
"0156490",IM21182650,CAL31,2017-06-23 00:00:00.000
"0155215",IM21183129,CAL04,2017-05-29 00:00:00.000
"0037262",IM21182818,CAL31,2017-03-13 00:00:00.000
"0145649",IM21182843,CAL04,2017-03-06 00:00:00.000
"0155981",IM21182998,CAL31,2017-06-14 00:00:00.000
"0153715",IM21183172,CAL31,2017-04-24 00:00:00.000
"0137002",IM21183332,CAL31,2016-08-29 00:00:00.000
"0185075",IM21179144,CAL12,2019-01-21 00:00:00.000
"0042780",IM21179992,CAL31,2015-01-05 00:00:00.000
"0187875",IM21179484,CAL31,2019-03-06 00:00:00.000
"0125271",IM21181388,CAL30,2016-01-29 00:00:00.000
"0103692",IM21179999,CAL02,2015-02-12 00:00:00.000
"0115657",IM21180962,CAL12,2015-07-27 00:00:00.000
"0189957",IM21179497,CAL12,2019-04-04 00:00:00.000
"0102697",IM21180170,CAL31,2015-01-26 00:00:00.000
"0107415",IM21180020,CAL31,2015-04-02 00:00:00.000
"0114143",IM21179675,CAL31,2015-07-07 00:00:00.000
"0111920",IM21180037,CAL12,2015-06-10 00:00:00.000
"0119037",IM21180674,CAL31,2015-09-24 00:00:00.000
"0189155",IM21179030,CAL31,2019-03-23 00:00:00.000
"0115882",IM21181211,CAL31,2015-07-30 00:00:00.000
"0102366",IM21180361,CAL30,2015-01-20 00:00:00.000
"0184775",IM21179358,CAL31,2019-01-16 00:00:00.000
"0103743",IM21180369,CAL31,2015-02-12 00:00:00.000
"0121892",IM21180864,CAL06,2015-11-16 00:00:00.000
"0105377",IM21179069,CAL30,2018-05-25 00:00:00.000
"0077432",IM21180084,CAL08,2015-04-16 00:00:00.000
"0102579",IM21180238,CAL31,2015-01-23 00:00:00.000
"0122682",IM21180568,CAL04,2015-11-30 00:00:00.000
"0114417",IM21180418,CAL04,2015-07-10 00:00:00.000
"0041210",IM21181062,CAL31,2015-11-20 00:00:00.000
"0107228",IM21179952,CAL02,2015-03-30 00:00:00.000
"0033056",IM21180124,CAL19,2015-02-03 00:00:00.000
"0118160",IM21181089,CAL31,2015-09-10 00:00:00.000
"0184461",IM21178970,CAL31,2019-01-10 00:00:00.000
"0186322",IM21179449,CAL31,2019-02-11 00:00:00.000
"0160385",IM21175219,CAL31,2017-09-20 00:00:00.000
"0150411",IM21175540,CAL31,2006-05-15 00:00:00.000
"0135184",IM21173899,CAL08,2016-08-02 00:00:00.000
"0127012",IM21174069,CAL17,2017-03-18 00:00:00.000
"0159388",IM21176144,CAL31,2017-08-31 00:00:00.000
"0080398",IM21176304,CAL31,2017-11-13 00:00:00.000
"0145249",IM21174932,CAL24,2017-02-24 00:00:00.000
"0152957",IM21175252,CAL31,2017-04-05 00:00:00.000
"0134206",IM21174261,CAL31,2016-07-15 00:00:00.000
"0148118",IM21175587,CAL17,2015-06-06 00:00:00.000
"0153598",IM21173947,CAL31,2017-04-21 00:00:00.000
"0134213",IM21174441,CAL31,2016-07-16 00:00:00.000
"0161058",IM21176123,CAL31,2017-10-02 00:00:00.000
"0159248",IM21176130,CAL30,2017-08-29 00:00:00.000
"0145678",IM21175123,CAL31,2017-03-06 00:00:00.000
"0114130",IM21174287,CAL06,2016-09-23 00:00:00.000
"0138847",IM21174719,CAL06,2016-09-26 00:00:00.000
"0152691",IM21175137,CAL31,2017-03-29 00:00:00.000
"0114304",IM21174134,SBL02,2017-06-05 00:00:00.000
"0133916",IM21174623,CAL01,2016-07-12 00:00:00.000
"0144484",IM21175314,CAL31,2017-02-09 00:00:00.000
"0140934",IM21174315,CAL31,2016-11-16 00:00:00.000
"0133511",IM21174316,CAL31,2016-07-05 00:00:00.000
"0147767",IM21175163,CAL30,1998-08-26 00:00:00.000
"0081121",IM21175323,CAL20,2017-04-13 00:00:00.000
"0136116",IM21175817,CAL31,2018-03-16 00:00:00.000
"0139630",IM21174178,CAL06,2016-10-17 00:00:00.000
"0149158",IM21174865,CAL06,2012-04-25 00:00:00.000
"0156836",IM21176264,CAL30,2017-07-03 00:00:00.000
"0046916",IM21174791,CAL31,2016-12-07 00:00:00.000
"0050764",IM21174889,CAL04,2017-01-30 00:00:00.000
"0090090",IM21175052,CAL20,2017-04-26 00:00:00.000
"0109936",IM21175850,CAL30,2017-10-27 00:00:00.000
"0145203",IM21174371,CAL31,2017-02-23 00:00:00.000
"0104050",IM21295884,TDL06,2019-04-15 00:00:00.000
"0042827",IM21296944,TDL06,2019-04-10 00:00:00.000
"0002636",IM21296263,TDL06,2019-02-22 00:00:00.000
"0002636",IM21295789,TDL06,2019-03-17 00:00:00.000
"0052608",IM21299379,TDL06,2019-03-06 00:00:00.000
"0118575",IM21187858,ODL03,2018-08-14 00:00:00.000
"0179776",IM21187187,ODL03,2018-09-22 00:00:00.000
"0057403",IM21187511,ODL03,2018-07-16 00:00:00.000
"0051509",IM21186732,ODL03,2016-01-27 00:00:00.000
"0085015",IM21186158,ODL03,2013-11-18 00:00:00.000
"0145714",IM21185098,ODL03,2017-03-07 00:00:00.000
"0127012",IM21186029,ODL03,2016-02-27 00:00:00.000
"0106912",IM21185749,ODL03,2017-01-10 00:00:00.000
"0149590",IM21184203,ODL03,2014-08-26 00:00:00.000
"0125426",IM21185921,ODL03,2016-02-01 00:00:00.000
"0069971",IM21184848,ODL03,2017-06-16 00:00:00.000
"0089222",IM21185937,ODL03,2014-06-17 00:00:00.000
"0085015",IM21186138,ODL03,2017-01-28 00:00:00.000
"0151283",IM21294497,TDL06,2019-04-16 00:00:00.000
"0051010",IM21293903,TDL06,2019-03-30 00:00:00.000
"0181734",IM21294564,TDL06,2019-02-08 00:00:00.000
"0077607",IM21294097,TDL06,2019-04-29 00:00:00.000
"0032989",IM21301981,TDL06,2018-12-29 00:00:00.000
"0002636",IM21301993,TDL06,2019-04-13 00:00:00.000
"0059064",IM21284479,TDL06,2019-04-21 00:00:00.000
"0166517",IM21285579,TDL06,2019-04-13 00:00:00.000
"0017412",IM21284442,TDL06,2019-01-13 00:00:00.000
"0087523",IM21306097,TDL06,2019-01-12 00:00:00.000
"0002636",IM21305932,TDL06,2019-02-19 00:00:00.000
"0127012",IM21287686,TDL06,2018-09-14 00:00:00.000
"0002636",IM21287148,TDL06,2019-04-15 00:00:00.000
"0002237",IM21289450,TDL06,2019-03-25 00:00:00.000
"0002237",IM21289468,TDL06,2019-03-27 00:00:00.000
"0002237",IM21292276,TDL06,2019-03-26 00:00:00.000
"0148912",IM21290665,TDL06,2019-04-22 00:00:00.000
"0002636",IM21291706,TDL06,2019-02-02 00:00:00.000
"0191570",IM21321938,CAL31,2019-05-06 00:00:00.000
"0191455",IM21319363,CAL12,2019-05-03 00:00:00.000
"0192622",IM21326246,CAL31,2019-05-16 00:00:00.000
"0191604",IM21322059,ODF05,2019-05-06 00:00:00.000
"0124962",IM21329286,ODF05,2019-05-28 00:00:00.000
"0124962",IM21329287,ODF05,2019-05-28 00:00:00.000
"0192344",IM21325471,CAL31,2019-05-14 00:00:00.000
"0193564",IM21328969,CAL12,2019-05-27 00:00:00.000
"0179738",IM21327684,ODF05,2019-05-21 00:00:00.000
"0193127",IM21327803,CAL12,2019-05-22 00:00:00.000
"0192073",IM21324748,CAL31,2019-05-11 00:00:00.000
"0193977",IM21329895,CAL12,2019-05-30 00:00:00.000
"0192059",IM21324812,CAL31,2019-05-11 00:00:00.000
"0192617",IM21326239,CAL31,2019-05-16 00:00:00.000
"0191757",IM21323624,ODF05,2019-05-07 00:00:00.000
"0194030",IM21330014,CAL12,2019-05-30 00:00:00.000
"0055694",IM21328785,ODF05,2019-05-24 00:00:00.000
"0192348",IM21325470,CAL31,2019-05-14 00:00:00.000
"0193114",IM21327793,CAL31,2019-05-22 00:00:00.000
"0194383",IM21331053,CAL31,2019-06-06 00:00:00.000
"0191604",IM21322058,CAL31,2019-05-06 00:00:00.000
"0009366",IM21325520,TDL06,2019-05-14 00:00:00.000
"0193892",IM21329696,CAL06,2019-05-29 00:00:00.000
"0193855",IM21329563,CAL12,2019-05-29 00:00:00.000
"0193081",IM21327640,CAL12,2019-05-21 00:00:00.000
"0193051",IM21327533,CAL12,2019-05-21 00:00:00.000
"0194244",IM21330703,CAL31,2019-06-03 00:00:00.000
"0194781",IM21332661,CAL12,2019-06-10 00:00:00.000
"0192743",IM21326560,CAL12,2019-05-17 00:00:00.000
"0192268",IM21325341,CAL31,2019-05-14 00:00:00.000
"0192731",IM21326553,CAL31,2019-05-17 00:00:00.000
"0194689",IM21332335,CAL30,2019-06-08 00:00:00.000
"0192077",IM21324759,CAL31,2019-05-11 00:00:00.000
"0193124",IM21327798,CAL31,2019-05-22 00:00:00.000
"0192952",IM21327331,CAL30,2019-05-20 00:00:00.000
"0192910",IM21327180,CAL12,2019-05-20 00:00:00.000
"0193546",IM21328889,CAL31,2019-05-25 00:00:00.000
"0194883",IM21332970,CAL12,2019-06-11 00:00:00.000
"0196076",IM21336021,CAL31,2019-06-25 00:00:00.000
"0196347",IM21336672,CAL12,2019-06-28 00:00:00.000
"0196837",IM21338082,CAL31,2019-07-04 00:00:00.000
"0196837",IM21338083,ODF05,2019-07-04 00:00:00.000
"0196699",IM21337594,CAL12,2019-07-03 00:00:00.000
"0197637",IM21345385,CAL31,2019-07-17 00:00:00.000
"0120768",IM21335739,ODF05,2019-06-24 00:00:00.000
"0196600",IM21337359,CAL12,2019-07-02 00:00:00.000
"0196367",IM21336727,CAL12,2019-06-28 00:00:00.000
"0196105",IM21336073,CAL31,2019-06-26 00:00:00.000
"0195343",IM21334116,ODF05,2019-06-17 00:00:00.000
"0197184",IM21344108,CAL31,2019-07-10 00:00:00.000
"0194963",IM21333098,CAL31,2019-06-12 00:00:00.000
"0195077",IM21333511,CAL31,2019-06-13 00:00:00.000
"0195976",IM21335779,CAL12,2019-06-24 00:00:00.000
"0198810",IM21348219,CAL12,2019-08-01 00:00:00.000
"0197981",IM21346230,CAL31,2019-07-22 00:00:00.000
"0196828",IM21338031,CAL31,2019-07-04 00:00:00.000
"0199196",IM21349245,CAL31,2019-08-07 00:00:00.000
"0196651",IM21337465,CAL12,2019-07-02 00:00:00.000
"0121224",IM21349283,CAL12,2019-08-07 00:00:00.000
"0199208",IM21349287,CAL31,2019-08-07 00:00:00.000
"0152717",IM21347276,ODF05,2019-07-27 00:00:00.000
"0197916",IM21346046,CAL30,2019-07-20 00:00:00.000
"0197788",IM21345719,CAL01,2019-07-18 00:00:00.000
"0195362",IM21334157,CAL12,2019-06-17 00:00:00.000
"0198175",IM21346659,CAL31,2019-07-24 00:00:00.000
"0197916",IM21346047,ODF05,2019-07-20 00:00:00.000
"0198674",IM21347898,CAL31,2019-07-31 00:00:00.000
"0195105",IM21333598,CAL06,2019-06-13 00:00:00.000
"0167158",IM21345934,CAL30,2019-07-19 00:00:00.000
"0195373",IM21334178,CAL12,2019-06-17 00:00:00.000
"0195952",IM21335723,CAL06,2019-06-24 00:00:00.000
"0103314",IM21345369,ODF05,2019-07-16 00:00:00.000
"0199313",IM21349524,CAL31,2019-08-08 00:00:00.000
"0198052",IM21346385,CAL31,2019-07-23 00:00:00.000
"0183527",IM21346091,CAL12,2019-07-20 00:00:00.000
"0195185",IM21333819,CAL02,2019-06-14 00:00:00.000
"0198857",IM21348329,CAL31,2019-08-01 00:00:00.000
"0199178",IM21349167,CAL08,2019-08-06 00:00:00.000
"0195983",IM21335788,CAL31,2019-06-25 00:00:00.000
"0198681",IM21347882,CAL31,2019-07-30 00:00:00.000
"0198086",IM21346431,CAL31,2019-07-23 00:00:00.000
"0197473",IM21345039,CAL12,2019-07-15 00:00:00.000
"0196968",IM21340521,CAL31,2019-07-08 00:00:00.000
"0195628",IM21334828,CAL12,2019-06-19 00:00:00.000
"0198553",IM21347664,CAL12,2019-07-30 00:00:00.000
"0138541",IM21333358,ODF05,2019-06-12 00:00:00.000
"0198445",IM21347365,CAL31,2019-07-29 00:00:00.000
"0198168",IM21346630,CAL12,2019-07-24 00:00:00.000
"0196320",IM21336831,CAL31,2019-06-28 00:00:00.000
"0198092",IM21346447,CAL31,2019-07-23 00:00:00.000
"0198032",IM21346354,CAL12,2019-07-22 00:00:00.000
"0226998",IM21358090,ODF05,2019-09-09 00:00:00.000
"0078625",IM21358349,ODF05,2019-09-11 00:00:00.000
"0172417",IM21351544,ODF05,2019-08-16 00:00:00.000
"0200407",IM21355204,CAL31,2019-08-23 00:00:00.000
"0227311",IM21359135,CAL12,2019-09-14 00:00:00.000
"0228173",IM21361105,CAL31,2019-09-25 00:00:00.000
"0228173",IM21361106,ODF05,2019-09-25 00:00:00.000
"0227107",IM21358428,CAL31,2019-09-11 00:00:00.000
"0227656",IM21359990,CAL12,2019-09-19 00:00:00.000
"0152938",IM21357270,CAL31,2019-09-04 00:00:00.000
"0228115",IM21360971,CAL31,2019-09-25 00:00:00.000
"0200258",IM21354806,CAL12,2019-08-21 00:00:00.000
"0228136",IM21361010,CAL31,2019-09-25 00:00:00.000
"0228186",IM21361150,CAL31,2019-09-26 00:00:00.000
"0200849",IM21356458,CAL31,2019-08-30 00:00:00.000
"0110911",IM21359107,ODF05,2019-09-13 00:00:00.000
"0082146",IM21350976,CAL08,2019-08-14 00:00:00.000
"0228231",IM21361330,CAL31,2019-09-27 00:00:00.000
"0070519",IM21360879,CAL01,2019-09-24 00:00:00.000
"0200882",IM21356520,CAL12,2019-08-30 00:00:00.000
"0227775",IM21360299,CAL31,2019-09-20 00:00:00.000
"0195343",IM21360372,CAL31,2019-09-21 00:00:00.000
"0227850",IM21360482,CAL31,2019-09-23 00:00:00.000
"0200992",IM21356819,ODF05,2019-09-02 00:00:00.000
"0228679",IM21362534,CAL31,2019-10-02 00:00:00.000
"0227369",IM21359290,CAL31,2019-09-16 00:00:00.000
"0229523",IM21363996,ODF05,2019-10-11 00:00:00.000
"0229767",IM21364411,CAL31,2019-10-15 00:00:00.000
"0201330",IM21357595,ODF05,2019-09-06 00:00:00.000
"0229573",IM21364073,CAL31,2019-10-12 00:00:00.000
"0201391",IM21357752,CAL01,2019-09-06 00:00:00.000
"0199462",IM21350393,CAL31,2019-08-09 00:00:00.000
"0156659",IM21361265,TDL06,2019-09-26 00:00:00.000
"0200978",IM21356791,CAL31,2019-09-02 00:00:00.000
"0181853",IM21363112,ODF05,2019-10-05 00:00:00.000
"0227713",IM21360184,CAL30,2019-09-20 00:00:00.000
"0200165",IM21354609,CAL12,2019-08-20 00:00:00.000
"0200538",IM21355581,CAL31,2019-08-26 00:00:00.000
"0199833",IM21351205,CAL31,2019-08-15 00:00:00.000
"0199846",IM21351237,CAL02,2019-08-15 00:00:00.000
"0200601",IM21355729,CAL12,2019-08-27 00:00:00.000
"0199456",IM21350374,CAL12,2019-08-09 00:00:00.000
"0229172",IM21363406,CAL31,2019-10-08 00:00:00.000
"0200987",IM21356814,CAL31,2019-09-02 00:00:00.000
"0229214",IM21363470,CAL12,2019-10-08 00:00:00.000
"0200992",IM21356818,CAL08,2019-09-02 00:00:00.000
"0201318",IM21357579,CAL31,2019-09-06 00:00:00.000
"0228199",IM21361200,CAL31,2019-09-26 00:00:00.000
"0229869",IM21364616,CAL31,2019-10-15 00:00:00.000
"0110911",IM21359102,ODF05,2019-09-13 00:00:00.000
"0230134",IM21364999,CAL12,2019-10-17 00:00:00.000
"0230134",IM21365000,ODF05,2019-10-17 00:00:00.000
"0188216",IM21351026,CAL31,2019-08-14 00:00:00.000
"0201029",IM21356908,CAL31,2019-09-03 00:00:00.000
"0227776",IM21360300,CAL12,2019-09-20 00:00:00.000
"0094889",IM21364771,CAL06,2019-10-16 00:00:00.000
"0228644",IM21362451,CAL30,2019-10-02 00:00:00.000
"0230007",IM21364803,CAL31,2019-10-16 00:00:00.000
"0230095",IM21364935,CAL31,2019-10-17 00:00:00.000
"0176471",IM21361292,ODF05,2019-09-26 00:00:00.000
"0228331",IM21361551,CAL31,2019-09-28 00:00:00.000
"0229610",IM21364177,CAL31,2019-10-14 00:00:00.000
"0227067",IM21358305,CAL31,2019-09-10 00:00:00.000
"0135691",IM21359488,CAL31,2019-09-17 00:00:00.000
"0200784",IM21356261,CAL31,2019-08-29 00:00:00.000
"0227268",IM21358902,CAL31,2019-09-13 00:00:00.000
"0226973",IM21357987,CAL02,2019-09-09 00:00:00.000
"0228914",IM21362948,CAL31,2019-10-04 00:00:00.000
"0227382",IM21359324,CAL31,2019-09-16 00:00:00.000
"0199636",IM21350772,CAL12,2019-08-13 00:00:00.000
"0200232",IM21354750,CAL31,2019-08-21 00:00:00.000
"0228711",IM21362591,CAL31,2019-10-03 00:00:00.000
"0228173",IM21362844,SBL02,2019-10-03 00:00:00.000
"0200882",IM21356519,ODF05,2019-08-30 00:00:00.000
"0229927",IM21364682,CAL31,2019-10-16 00:00:00.000
"0200285",IM21354924,CAL31,2019-08-21 00:00:00.000
"0008369",IM21363800,TDL06,2019-10-11 00:00:00.000
"0201150",IM21357189,CAL31,2019-09-04 00:00:00.000
"0117651",IM21367643,CAL17,2019-10-28 00:00:00.000
"0273840",IM21378579,CAL31,2019-12-05 00:00:00.000
"0273371",IM21377476,CAL31,2019-11-28 00:00:00.000
"0270175",IM21369104,CAL31,2019-11-04 00:00:00.000
"0065613",IM21369105,CAL06,2019-11-04 00:00:00.000
"0270501",IM21369530,ODF05,2019-11-07 00:00:00.000
"0069609",IM21366897,ODF05,2019-10-22 00:00:00.000
"0269386",IM21367766,CAL12,2019-10-28 00:00:00.000
"0230794",IM21367282,ODF05,2019-10-24 00:00:00.000
"0270768",IM21369842,CAL12,2019-11-08 00:00:00.000
"0270901",IM21369982,CAL31,2019-11-09 00:00:00.000
"0272726",IM21371759,CAL30,2019-11-20 00:00:00.000
"0273653",IM21378126,CAL12,2019-12-03 00:00:00.000
"0270961",IM21370059,CAL31,2019-11-11 00:00:00.000
"0270961",IM21370058,ODF05,2019-11-11 00:00:00.000
"0179738",IM21376922,ODF05,2019-11-25 00:00:00.000
"0161373",IM21377926,CAL08,2019-12-02 00:00:00.000
"0230533",IM21366884,CAL31,2019-10-22 00:00:00.000
"0270724",IM21369790,CAL12,2019-11-08 00:00:00.000
"0269695",IM21368150,CAL31,2019-10-30 00:00:00.000
"0095102",IM21367142,CAL12,2019-10-24 00:00:00.000
"0274508",IM21380301,CAL31,2019-12-17 00:00:00.000
"0274749",IM21380889,CAL12,2019-12-20 00:00:00.000
"0274593",IM21380509,CAL31,2019-12-18 00:00:00.000
"0135691",IM21365299,CAL06,2019-10-17 00:00:00.000
"0228418",IM21370895,CAL31,2019-11-14 00:00:00.000
"0179738",IM21376967,ODF05,2019-11-25 00:00:00.000
"0271023",IM21370131,CAL31,2019-11-11 00:00:00.000
"0273903",IM21378720,CAL12,2019-12-06 00:00:00.000
"0051509",IM21378835,ODL03,2019-12-06 00:00:00.000
"0274639",IM21380611,CAL31,2019-12-19 00:00:00.000
"0273352",IM21377450,CAL31,2019-11-28 00:00:00.000
"0270856",IM21369933,CAL31,2019-11-08 00:00:00.000
"0274578",IM21380476,CAL31,2019-12-18 00:00:00.000
"0270617",IM21369680,CAL31,2019-11-07 00:00:00.000
"0096315",IM21369261,CAL06,2019-11-05 00:00:00.000
"0269475",IM21367854,CAL31,2019-10-29 00:00:00.000
"0273805",IM21378489,CAL12,2019-12-05 00:00:00.000
"0088033",IM21371681,CAL17,2019-11-20 00:00:00.000
"0065613",IM21369259,TDL06,2019-11-05 00:00:00.000
"0272775",IM21371842,CAL31,2019-11-20 00:00:00.000
"0230905",IM21367447,CAL31,2019-10-25 00:00:00.000
"0273960",IM21378940,CAL31,2019-12-07 00:00:00.000
"0274472",IM21380255,CAL12,2019-12-17 00:00:00.000
"0273872",IM21378667,CAL12,2019-12-05 00:00:00.000
"0274241",IM21379742,CAL12,2019-12-13 00:00:00.000
"0162572",IM21367337,SBL02,2019-10-24 00:00:00.000
"0274658",IM21380668,CAL02,2019-12-19 00:00:00.000
"0274083",IM21379325,CAL31,2019-12-10 00:00:00.000
"0270045",IM21368881,CAL12,2019-11-04 00:00:00.000
"0275421",IM21383141,CAL31,2020-01-08 00:00:00.000
"0276225",IM21385196,CAL31,2020-01-21 00:00:00.000
"0276225",IM21385197,ODF05,2020-01-21 00:00:00.000
"0277559",IM21388387,CAL31,2020-02-06 00:00:00.000
"0277026",IM21387077,CAL12,2020-01-30 00:00:00.000
